#time memba_kinetic_energy membb_kinetic_energy 
5.87  0.703766   0.667694  
5.88  0.706889   0.661654  
5.89  0.713527   0.657806  
5.9  0.723203   0.656515  
5.91  0.735235   0.657985  
5.92  0.74884   0.662229  
5.93  0.763108   0.669083  
5.94  0.777031   0.678208  
5.95  0.789644   0.689078  
5.96  0.800096   0.701018  
5.97  0.807726   0.713265  
5.98  0.812114   0.725025  
5.99  0.81311   0.735555  
6  0.810858   0.744222  
6.01  0.805774   0.750481  
6.02  0.798499   0.753892  
6.03  0.789848   0.754194  
6.04  0.780734   0.751322  
6.05  0.772095   0.745417  
6.06  0.764818   0.736793  
6.07  0.759671   0.725923  
6.08  0.757239   0.713446  
6.09  0.75789   0.700116  
6.1  0.761739   0.686734  
6.11  0.768606   0.674086  
6.12  0.778022   0.662839  
6.13  0.78936   0.653511  
6.14  0.801851   0.646538  
6.15  0.814552   0.642178  
6.16  0.826472   0.640477  
6.17  0.836631   0.641309  
6.18  0.844166   0.644371  
6.19  0.84842   0.649222  
6.2  0.848952   0.655326  
6.21  0.845582   0.662082  
6.22  0.838437   0.668878  
6.23  0.827926   0.675134  
6.24  0.814719   0.680345  
6.25  0.799696   0.684122  
6.26  0.78388   0.686225  
6.27  0.768359   0.686518  
6.28  0.754196   0.684984  
6.29  0.742344   0.681757  
6.3  0.733513   0.677226  
6.31  0.728152   0.671953  
6.32  0.72647   0.666539  
6.33  0.728363   0.661629  
6.34  0.733412   0.657885  
6.35  0.740914   0.655943  
6.36  0.749943   0.6563  
6.37  0.759455   0.659327  
6.38  0.768376   0.665289  
6.39  0.775671   0.674269  
6.4  0.780445   0.686137  
6.41  0.782027   0.700539  
6.42  0.780015   0.716888  
6.43  0.774323   0.734358  
6.44  0.765194   0.75198  
6.45  0.753123   0.768738  
6.46  0.738841   0.783612  
6.47  0.723314   0.795693  
6.48  0.707652   0.804205  
6.49  0.693027   0.808543  
6.5  0.680597   0.808403  
6.51  0.671434   0.803829  
6.52  0.666436   0.795196  
6.53  0.666304   0.783093  
6.54  0.671478   0.768343  
6.55  0.682073   0.751995  
6.56  0.697882   0.735203  
6.57  0.718401   0.719168  
6.58  0.742852   0.705055  
6.59  0.770225   0.693857  
6.6  0.79933   0.686295  
6.61  0.828814   0.68281  
6.62  0.857264   0.683559  
6.63  0.883329   0.688404  
6.64  0.905766   0.696941  
6.65  0.923522   0.708545  
6.66  0.935812   0.722455  
6.67  0.942179   0.737786  
6.68  0.942446   0.753518  
6.69  0.936791   0.768606  
6.7  0.925879   0.782115  
6.71  0.91077   0.793261  
6.72  0.892765   0.801432  
6.73  0.873309   0.806245  
6.74  0.853877   0.807468  
6.75  0.835856   0.805068  
6.76  0.820428   0.799269  
6.77  0.808475   0.790488  
6.78  0.800503   0.779315  
6.79  0.79663   0.766505  
6.8  0.796705   0.752899  
6.81  0.800299   0.739293  
6.82  0.806627   0.726445  
6.83  0.814629   0.715032  
6.84  0.82314   0.705562  
6.85  0.831014   0.698349  
6.86  0.837227   0.693524  
6.87  0.840922   0.691032  
6.88  0.841546   0.69065  
6.89  0.838872   0.692018  
6.9  0.832909   0.69464  
6.91  0.823961   0.697965  
6.92  0.812655   0.701498  
6.93  0.799884   0.704862  
6.94  0.786627   0.707786  
6.95  0.773859   0.710084  
6.96  0.762422   0.71175  
6.97  0.752943   0.712901  
6.98  0.745966   0.713719  
6.99  0.741927   0.714468  
7  0.741035   0.715488  
7.01  0.743266   0.717147  
7.02  0.748384   0.719761  
7.03  0.755987   0.72356  
7.04  0.765549   0.728597  
7.05  0.776436   0.734699  
7.06  0.787959   0.741615  
7.07  0.799446   0.749105  
7.08  0.81029   0.756894  
7.09  0.819993   0.764691  
7.1  0.828257   0.772168  
7.11  0.834946   0.779017  
7.12  0.840019   0.784977  
7.13  0.843602   0.789815  
7.14  0.845978   0.793323  
7.15  0.847559   0.795388  
7.16  0.848848   0.79594  
7.17  0.850393   0.794875  
7.18  0.852692   0.792046  
7.19  0.856175   0.787358  
7.2  0.861289   0.780776  
7.21  0.868399   0.772253  
7.22  0.877714   0.761814  
7.23  0.889214   0.749572  
7.24  0.902609   0.735771  
7.25  0.917439   0.720804  
7.26  0.933099   0.705157  
7.27  0.948881   0.689389  
7.28  0.964037   0.674124  
7.29  0.977795   0.660051  
7.3  0.989424   0.647865  
7.31  0.99836   0.638204  
7.32  1.00423   0.631576  
7.33  1.0068   0.628341  
7.34  1.00604   0.628679  
7.35  1.00211   0.632566  
7.36  0.995451   0.639755  
7.37  0.986551   0.649793  
7.38  0.975895   0.662046  
7.39  0.964039   0.675753  
7.4  0.951566   0.690082  
7.41  0.939051   0.704176  
7.42  0.927074   0.717239  
7.43  0.916178   0.728608  
7.44  0.906831   0.737742  
7.45  0.899416   0.744234  
7.46  0.894172   0.747859  
7.47  0.891233   0.748575  
7.48  0.890648   0.746635  
7.49  0.892319   0.742486  
7.5  0.896004   0.736612  
7.51  0.901359   0.729576  
7.52  0.908052   0.721998  
7.53  0.915806   0.714527  
7.54  0.92424   0.707794  
7.55  0.932899   0.702327  
7.56  0.941354   0.698504  
7.57  0.949224   0.696546  
7.58  0.956194   0.696538  
7.59  0.962016   0.698433  
7.6  0.966509   0.702033  
7.61  0.969581   0.707016  
7.62  0.971239   0.712949  
7.63  0.971543   0.719281  
7.64  0.970563   0.725329  
7.65  0.968354   0.730379  
7.66  0.964912   0.733831  
7.67  0.960233   0.735209  
7.68  0.954386   0.734156  
7.69  0.947456   0.730451  
7.7  0.939479   0.724067  
7.71  0.930564   0.715187  
7.72  0.920786   0.704214  
7.73  0.910003   0.691747  
7.74  0.898064   0.67852  
7.75  0.884892   0.665341  
7.76  0.870449   0.653036  
7.77  0.8548   0.642394  
7.78  0.838108   0.634104  
7.79  0.820679   0.628708  
7.8  0.803027   0.626563  
7.81  0.785806   0.627803  
7.82  0.769747   0.632334  
7.83  0.755633   0.639855  
7.84  0.74425   0.649873  
7.85  0.736327   0.661738  
7.86  0.732474   0.67469  
7.87  0.733124   0.687888  
7.88  0.738496   0.700492  
7.89  0.748613   0.711762  
7.9  0.763286   0.721113  
7.91  0.782021   0.728175  
7.92  0.804024   0.732765  
7.93  0.82826   0.734864  
